Season,Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
2017,38,38,2017-01-08,@,SAC,W,117,106,115.7,104.9,101.1,0.225,0.326,0.598,59.7,73.3,10.9,13,,0.562,14.8,30.2,0.191,,0.561,17.2,97.1,0.311
2017,39,39,2017-01-10,,MIA,W,107,95,106.4,94.4,100.6,0.256,0.314,0.559,51.1,71.8,6,11.7,,0.517,10.3,11.1,0.209,,0.456,10.1,87.8,0.144
2017,40,40,2017-01-12,,DET,W,127,107,120,101.1,105.8,0.202,0.326,0.655,48.1,78,13.2,6.7,,0.646,15.7,16.2,0.135,,0.523,16.4,77.5,0.17
2017,41,41,2017-01-16,,CLE,W,126,91,120.6,87.1,104.5,0.264,0.374,0.62,62.4,80.4,9.6,20.4,,0.588,13.6,28.2,0.209,,0.403,13.1,87,0.227
2017,42,42,2017-01-18,,OKC,W,121,100,120.5,99.6,100.4,0.318,0.247,0.624,56.1,76.1,11,12.9,,0.6,15.7,32.4,0.224,,0.467,15.5,72.9,0.178
2017,43,43,2017-01-20,@,HOU,W,125,108,123.4,106.6,101.3,0.236,0.427,0.636,50,63.8,7.9,11.5,,0.612,12.5,22.2,0.18,,0.484,11.9,71.7,0.156
2017,44,44,2017-01-22,@,ORL,W,118,98,118.1,98.1,99.9,0.213,0.472,0.606,55.9,64.3,8,5.9,,0.579,15.6,31,0.169,,0.474,10.4,76.5,0.073
2017,45,45,2017-01-23,@,MIA,L,102,105,102.4,105.4,99.6,0.227,0.341,0.527,48.9,65.9,9,7.1,,0.511,12.6,17.1,0.136,,0.517,11.7,76.6,0.186
2017,46,46,2017-01-25,@,CHO,W,113,103,113.9,103.8,99.2,0.329,0.341,0.602,48.8,59,7.1,20.3,,0.543,11.3,13.9,0.293,,0.451,12.1,75,0.217
2017,47,47,2017-01-28,,LAC,W,144,98,147.2,100.2,97.8,0.174,0.37,0.727,60,61.4,9.2,13,,0.712,10,27.3,0.141,,0.512,13.2,83,0.171
2017,48,48,2017-01-29,@,POR,W,113,111,108.6,106.7,104.1,0.494,0.329,0.588,48.1,77.8,12.5,9.1,,0.506,15.8,19.5,0.418,,0.548,15.5,77.5,0.097
2017,49,49,2017-02-01,,CHO,W,126,111,124.1,109.3,101.5,0.146,0.5,0.617,51.1,74.5,8.9,22.8,,0.599,8.9,18.8,0.115,,0.494,9.1,86.4,0.273
2017,50,50,2017-02-02,@,LAC,W,133,120,132.6,119.6,100.3,0.182,0.343,0.622,55.4,73.1,10,3.6,,0.596,9.3,34.9,0.152,,0.563,13.4,77.5,0.375
2017,51,51,2017-02-04,@,SAC,L,106,109,102.3,105.2,93.9,0.276,0.506,0.543,46.5,61.1,9.6,15.4,,0.5,14.8,15.6,0.218,,0.528,14.2,80.5,0.182
2017,52,52,2017-02-08,,CHI,W,123,92,126.9,94.9,97,0.153,0.329,0.678,50.6,77.1,9.3,7.4,,0.653,11.7,14.7,0.141,,0.424,12.2,72.7,0.152
2017,53,53,2017-02-10,@,MEM,W,122,107,124.3,109,98.2,0.494,0.429,0.651,42,79.5,14.3,21.3,,0.604,11.4,14.7,0.377,,0.443,14.8,61.7,0.345
2017,54,54,2017-02-11,@,OKC,W,130,114,127.1,111.5,102.3,0.402,0.356,0.635,48.2,60.9,9.8,5.1,,0.603,9.7,24.4,0.287,,0.518,16.1,71.4,0.337
2017,55,55,2017-02-13,@,DEN,L,110,132,109.1,130.9,100.8,0.141,0.348,0.563,34.2,55.6,11.9,12.8,,0.533,8.4,9.5,0.13,,0.682,18.8,62.2,0.136
2017,56,56,2017-02-15,,SAC,W,109,86,112.3,88.6,97,0.25,0.429,0.585,47.9,78,10.3,15.4,,0.565,7.9,13.6,0.167,,0.41,15.7,76.9,0.146
2017,57,57,2017-02-23,,LAC,W,123,113,115.8,106.4,106.2,0.321,0.309,0.665,58.2,72.1,10.4,16.9,,0.611,18.5,26.3,0.296,,0.468,11.4,81.1,0.28
