Season,Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
2017,30,30,2016-12-25,@,OKC,L,100,112,106.6,119.3,93.9,0.277,0.145,0.537,46.2,48.7,11.7,3.4,,0.494,11.4,25,0.217,,0.561,13.9,73.5,0.244
2017,31,31,2016-12-26,,ATL,W,104,90,115.7,100.1,89.9,0.22,0.378,0.578,46.5,70.3,12.2,5.9,,0.543,13.5,27.5,0.183,,0.47,17.4,63,0.145
2017,32,32,2016-12-28,@,DEN,L,103,105,113.5,115.7,90.8,0.181,0.266,0.507,53.1,69,8.8,5.7,,0.484,7.3,34.8,0.128,,0.58,14.7,77.1,0.136
2017,33,33,2016-12-30,,MIL,W,116,99,133.5,113.9,86.9,0.273,0.325,0.673,54,69.8,9.2,8.9,,0.643,11.3,26.7,0.221,,0.595,14.7,78.8,0.149
2017,34,34,2017-01-01,,POR,L,89,95,93.8,100.1,94.9,0.207,0.264,0.469,53.4,60,11.6,9.8,,0.443,14.4,26,0.138,,0.534,14.1,89.5,0.233
2017,35,35,2017-01-03,@,PHI,L,91,93,93.7,95.8,97.1,0.244,0.293,0.501,49.5,60.6,7.2,11.3,,0.445,15.8,20,0.22,,0.429,14.3,76,0.235
2017,36,36,2017-01-06,@,WAS,L,105,112,116.7,124.5,90,0.193,0.205,0.55,53.5,52.4,6.7,3.5,,0.517,9.5,30,0.159,,0.658,13.5,83.9,0.101
2017,37,37,2017-01-07,,UTA,L,92,94,106.4,108.7,86.5,0.263,0.25,0.515,55.2,65.7,3.5,5.6,,0.481,14.4,32.6,0.188,,0.468,8.2,77.3,0.286
2017,38,38,2017-01-09,,DAL,W,101,92,114.3,104.1,88.4,0.296,0.225,0.629,62.7,75,12.4,8,,0.606,18.3,31,0.211,,0.545,14.6,86.8,0.09
2017,39,39,2017-01-11,,HOU,W,119,105,118.9,104.9,100.1,0.309,0.284,0.647,60.5,70.5,8,20,,0.593,15.6,26.5,0.284,,0.5,13.4,85.1,0.207
2017,40,40,2017-01-13,,OKC,W,96,86,101.8,91.2,94.3,0.163,0.209,0.521,47.2,53.8,11.7,9.2,,0.483,14,22.5,0.151,,0.406,16,67.3,0.2
2017,41,41,2017-01-15,@,DAL,L,87,98,98,110.4,88.8,0.225,0.263,0.495,51.8,57.1,7.9,2.1,,0.469,12,22.2,0.15,,0.545,11.4,85,0.182
2017,42,42,2017-01-17,@,SAS,L,114,122,114.8,122.8,99.3,0.562,0.178,0.626,53.4,72.2,5,9.1,,0.534,16.5,17.6,0.493,,0.56,6.6,84.6,0.333
2017,43,43,2017-01-19,@,LAC,W,104,101,113.1,109.8,92,0.298,0.19,0.547,51.2,62.5,3.3,3.1,,0.506,12,32.5,0.226,,0.506,10.1,68.2,0.149
2017,44,44,2017-01-22,,DEN,W,111,108,115.2,112.1,96.4,0.247,0.176,0.589,46.8,64.4,11.4,13.8,,0.565,12.9,21.6,0.176,,0.555,15.7,70,0.207
2017,45,45,2017-01-24,@,PHO,W,112,111,113.6,112.6,98.6,0.286,0.202,0.592,48.8,54.5,8.1,6,,0.56,13.7,24.4,0.214,,0.483,13,71.1,0.326
2017,46,46,2017-01-26,,IND,L,103,109,105.8,112,97.3,0.333,0.333,0.554,43.6,75,13.4,7.9,,0.506,10.6,13.6,0.259,,0.58,16.9,82.4,0.185
2017,47,47,2017-01-28,,BRK,W,129,109,124.8,105.5,103.4,0.344,0.215,0.602,55.1,57.4,7.7,12.5,,0.554,9.3,27.1,0.28,,0.524,12.7,87.8,0.235
2017,48,48,2017-01-30,,ORL,W,111,105,108.9,103,92.3,0.286,0.319,0.542,51,72.5,2.9,18,,0.505,9.7,19.6,0.209,,0.479,9.5,78.8,0.135
2017,49,49,2017-02-01,@,CLE,L,97,125,101.7,131,95.4,0.106,0.223,0.493,44.2,63.4,7.3,5.8,,0.473,11.7,25,0.085,,0.624,9.2,68.4,0.157
2017,50,50,2017-02-03,@,DET,L,108,116,112.7,121,95.8,0.213,0.191,0.555,44.9,56.8,5.2,8.3,,0.522,11.8,26.2,0.169,,0.505,8.5,61.7,0.173
2017,51,51,2017-02-04,,MEM,L,99,107,114,123.2,86.8,0.286,0.31,0.523,51.7,62.9,4.6,6.1,,0.476,11.3,35.6,0.226,,0.481,8.7,69,0.429
2017,52,52,2017-02-06,,MIA,L,113,115,121.8,123.9,92.8,0.35,0.138,0.612,47.2,58.1,14,1.7,,0.569,9.8,24.2,0.275,,0.61,15.6,66.7,0.116
2017,53,53,2017-02-08,,TOR,W,112,109,127.5,124.1,87.8,0.375,0.238,0.601,50,56.4,9.1,5.9,,0.531,7.9,29.7,0.338,,0.601,12.9,71.4,0.177
2017,54,54,2017-02-10,,NOP,L,106,122,109.3,125.8,97,0.39,0.329,0.552,44.2,57.9,11.3,0,,0.5,11.9,25.5,0.293,,0.68,19.5,73.3,0.267
2017,55,55,2017-02-12,,CHI,W,117,89,122.4,93.1,95.6,0.321,0.296,0.633,56.8,61.4,11.5,6.8,,0.58,13.2,27.8,0.284,,0.476,16.7,80,0.107
